Name,Address,Grades,Tips,Sentiment,Latitude,Longitude 
Mass Art Dining Commons,"'625 Huntington Ave.,Boston,MA,USA'",'A; B; C','I like it. Salad  pizza  yogurt and a tasteful caramel English cappuccino!; The food sucks.; Grab French toast  they cook it fresh!!; The coffee is VERY strong; Don't trust the food!... and take your lanyard off  I know you're still wearing it MCPHS freshman ;)',0.149541667,42.3363287,-71.1004229
Mast' Restaurant,"'45 Province St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3572816,-71.0599532
Master Wok,"'650 Atlantic Ave.,Boston,MA,USA'",'A; B; C','Passion fruit slush  so good and refreshing!',0.6625,42.3518144,-71.055222
Mattapan House Of Pizza,"'1621 Blue Hill Ave.,Boston,MA,USA'",'A; B; C','Grab a few calzones; the veggie  chicken parm  and ham & cheese varieties are all excellent.; I think they have some of the best slices in Boston.   Pretty greasy but good none the less.; Love that bbq stake tips; Never ever order online it takes way longer; Feel like I'm back in HS. Not in a good way. I'm out! Take-out ONLY',0.260833333,42.2685477,-71.0940335
Maverick Marketplace,"'154 Maverick St.,Boston,MA,USA'",'A; B; C','Good coffee; Breakfast lunch and dinner. Trivia night on Tuesdays  Live music outside dinning.; A great place to grab breakfast or a beer after work. They also have burgers for lunch that seem to be very good. I look forward to trying the burger one day that I am able to get down here',0.42726431,42.369914,-71.0379108
Mc Cormick & Schmick's Rest.,"'50 Park Pz.,Boston,MA,USA'",'A; B; C','Bueno  muy bueno. Lo mismo que en casi todos los restaurantes de Boston: langosta  cangrejo  ostiones  etc. La diferencia aquÌ_ es la atenciÌ_n. Recomiendo las parrilladas  pruebas un poco de todo; This establishment is awful. David Wilson general manager refused to refund me back after they accidentally charged me 200 dollars on my credit card for my dinner. Horrific.; Don't come here. The service is barely ok and the food is insanely overpriced and just flat out NOT GOOD. Everything we tried was subpar. The lobster in the bisque was cold. The coconut shrimp was tuf; Scallops!!!; Shrimp and the view from upstairs.',-0.1565,42.3510417,-71.0697049
Mc Goo's Pizza,"'479 W Broadway.,Boston,MA,USA'",'A; B; C','Momo says come on down; Gideons in the kitchen again; The best pizza.; Best pizza in Southie; I like when they mcgoooooo all over my piZza',0.368888889,42.3354524,-71.0459815
Mccormick & Schmick,"'300 Faneuil Hall Market Pl.,Boston,MA,USA'",'A; B; C','Bueno  muy bueno. Lo mismo que en casi todos los restaurantes de Boston: langosta  cangrejo  ostiones  etc. La diferencia aquÌ_ es la atenciÌ_n. Recomiendo las parrilladas  pruebas un poco de todo; This establishment is awful. David Wilson general manager refused to refund me back after they accidentally charged me 200 dollars on my credit card for my dinner. Horrific.; Don't come here. The service is barely ok and the food is insanely overpriced and just flat out NOT GOOD. Everything we tried was subpar. The lobster in the bisque was cold. The coconut shrimp was tuf; Scallops!!!; Shrimp and the view from upstairs.',-0.1565,42.3597994,-71.0544602
Mcdonald's,"'718 American Legion Hw.,Boston,MA,USA'",'A; B; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.2828909,-71.1135265
Mcdonald's,"'607 Washington St.,Boston,MA,USA'",'A; B; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.290391,-71.071895
Mcdonald's,"'750 Atlantic Ave.,Boston,MA,USA'",'A; B; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.3499491,-71.0558458
Mcdonald's,"'1223 Commonwealth Ave.,Boston,MA,USA'",'A; B; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.3508179,-71.1308899
Mcdonald's,"'178 Border St.,Boston,MA,USA'",'A; B; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.374449,-71.0402679
Mcdonald's(3060 Washington St.),"'3060 Washington St.,Boston,MA,USA'",'A; B; C','',0,42.3158491,-71.0979374
Mcdonalds,"'540 Commonwealth Ave.,Boston,MA,USA'",'A; B; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.3484351,-71.0968478
Mcdonalds,"'360 Western Ave.,Boston,MA,USA'",'A; B; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.3627848,-71.1369091
Mcgoo's,"'479 W Broadway.,Boston,MA,USA'",'A; B; C','Momo says come on down; Gideons in the kitchen again; The best pizza.; Best pizza in Southie; I like when they mcgoooooo all over my piZza',0.368888889,42.3354524,-71.0459815
Mckenna's Cafe,"'109 Savin Hill Ave.,Boston,MA,USA'",'A; B; C','They don't take reservations  and there was a long line for Saturday brunch. Worth the wait--lots of omelet and other breakfast options. Generous portions and very reasonably priced.; Best breakfast in the area. Always crowded on weekends. If you take the T to work it's a great place to stop in for a quick breakfast.; the yahoo sandwich gets hot sauce and a full stack side. don't talk  just eat.; A great range of different breakfasts; AMAZING FOOD. It has a small town diner feel.',0.336472222,42.3115793,-71.0539351
Mediterranean Grill,"'281 Franklin St.,Boston,MA,USA'",'A; B; C',"'Love getting a grilled chicken salad!; Their vegetable slaw topping tastes so good but I think their salsa needs to be more spicy; All dishes are great and so is the people watching especially on a sunny summer day !; There's indoor and outdoor seating. It's a great  shaded place to eat and people watch on a sunny day.; Mediterranean ""fast food."" Generous serving sizes. The falafels are good  big but a tad dry. I highly recommend the red cabbage slaw!'",0.368111111,42.3569571,-71.0530011
Mei Mei,"'506 Park Dr.,Boston,MA,USA'",'A; B; C','Obviously get the Double Awesome  but don't forget to sauce up by the tip jars ‰ÛÒ literally any of them are fantastic!; The pancake sandwiches are incredible.; We ordered a bunch of stuff - the menu is great - modern and tasty! Try the scallion pancakes; Not much food for the price you pay.  More of a snack than a lunch.; Check out Mei Mei Truck as it was featured on Eat Street for home of the Double Awesome crispy poached egg sandwich',0.5,42.347672,-71.105963
Mela Restaurant,"'574 Tremont St.,Boston,MA,USA'",'A; B; C','Chicken Tikka Masala; Probably the best Indian buffet I've tried in the Boston area so far. Go on weekends  when they have a greater variety of dishes available (including samosas)!; The service leaves much to be desired. I didn't find any genuine warmth the entire time we ate there. Doesn't matter how the food was  I wouldn't want to go back.; Loved the bangain bartha! So good! Great garlic naan as well.; Try their coconut curry. Pretty effin' good. The rest is pretty good too.',0.28,42.3434753,-71.0725594
Merengue Restaurant,"'156 Blue Hill Ave.,Boston,MA,USA'",'A; B; C',"'Mofongo is amazing and filling!; Everything is wonderful here!; Sangria is super good and strong!; Vegan and vegetarian options include rice and beans  salad  eggplant  cassava  Spanish rice  plantains  and mufongo with veggies and garlic sauce; I love the ""Morir SoÌ±ando"" is the beeest.'",0.555,42.31919,-71.077559
Metro Subway Inc.,"'417 Washington St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3558635,-71.0604975
Metro Subway Inc.,"'203 Portland St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3646763,-71.0619196
Mi Casa Tu Casa Restaurant,"'299 Hancock St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3081374,-71.0587093
Mi Pueblito Restaurant,"'333 Border St.,Boston,MA,USA'",'A; B; C','The adobada tacos are delightful; I'll be back.  Proper food and service.; Dont come here if you don't like large noisy families with lots of kids! $11 shrimp burrito when Taco Mex is only $8 and much better! Street parking is sketchy at night ..it is acrossfrom the projects; Sopa de Pollo on Sundays; The seemingly simple pollo jalapeÌ±o packs a ton of flavor  topping a perfectly grilled chicken breast with a creamy sauce and julienned fresh jalapeÌ±os. EntrÌ©es are substantial.',0.29452381,42.3790406,-71.039835
Miami Restaurant,"'381 Centre St.,Boston,MA,USA'",'A; B; C','Stuffy. Get a whole Boston cream pie for $45 instead of by the slice.; Issue #170 Saveur; Wings and Boston cream pie!; Elegant place to try the original Boston Cream Pie. Must to do!; Steak is better than Ruth's Chris across the street. Seriously  try it. You can do a fixed 3 course dinner for $38  includes the Boston cream pie dessert',0.154652778,42.3224184,-71.109246
Mike's City Diner,"'1714 Washington St.,Boston,MA,USA'",'A; B; C','Nope. No comment.; The pilgrim sandwich; Hands down best hangover brunch in the city; It's not that this place isn't good... It's that there are better diners in Boston  like Grill 705 right around the corner!; French toast + fruit ftw! Portions are huge so great for sharing',0.268253968,42.3369219,-71.0760252
Millenium Restaurant & Grill,"'3092 Washington St.,Boston,MA,USA'",'A; B; C','Always have new things on the menu or they will make whatever you want. They have the nicest staff and you should always feel free to ask them about their great food!',0.512121212,42.3151792,-71.0986509
Minina's Cafe,"'430 Geneva Ave.,Boston,MA,USA'",'A; B; C','Slightly more comfortable than the quincy market offerings.; Cocktails  atmosphere...friendly staff... little pricey...; Como siempre la comida y el servicio; _Õ_µ„à_µ„Û____ __ _±„Ä_«___ü- _À„Ä„Å„â__„â_¡... _ù__ _À_µ„Û„Å_____¡_È __„â_È_ü„à__„Ü__ _ü _«„Ä„ö_µ____„Ü__.; Great playlist and the food is always reliable!',0.2525,42.3005757,-71.0666576
Misono Grill,"'1 Brighton Ave.,Boston,MA,USA'",'A; B; C','Not bad for a food court style place..',0.35,42.3524485,-71.1254097
Mission Sushi & Wok,"'1625 Tremont St.,Boston,MA,USA'",'A; B; C','Christmas roll  spicy tuna roll  tuna lovers dinner  bibimbap  and scorpion bowls are the best things on the menu; Delicious soup of vegetables!!; Great buns  hon!; I wouldn't recommend coming here. Sushi is below mediocre and the food is just average.; Sign up for the email club to get a coupon for free crab rangoons!  You can order online and they have delivery  too. _Ù÷_ Just a warning: the firey salmon roll is HOT.  No need for wasabi! _ÙÓ´',0.61625,42.333933,-71.103529
Molina Restaurant,"'130 Newmarket Sq.,Boston,MA,USA'",'A; B; C','Stuffy. Get a whole Boston cream pie for $45 instead of by the slice.; Issue #170 Saveur; Wings and Boston cream pie!; Elegant place to try the original Boston Cream Pie. Must to do!; Steak is better than Ruth's Chris across the street. Seriously  try it. You can do a fixed 3 course dinner for $38  includes the Boston cream pie dessert',0.154652778,42.3303477,-71.0681385
Molly Moo's,"'687 E Second St.,Boston,MA,USA'",'A; B; C','Coffee Oreo is amazing.; Big portions! Regular was more than enough',0.3625,42.3371468,-71.0357036
Momogoose 2,"'1 Citywide St.,Boston,MA,USA'",'A; B; C','Good BBQ chicken; Very quick service and they accept credit cards (and LevelUp too!); I could eat here every day.; these guys are FAST  line might be long but you'll breeze through.; Always check your meal.  They tend to forget the crispy roll  but never forget to charge for it.',0.133333333,42.3493824,-71.0777334
Monica's Restaurant,"'143 Richmond St.,Boston,MA,USA'",'A; B; C','The service was incredibly slow. Multiple walked out due to the pace of the staff.; I bring everyone here for the best Italian subs you'll find.; authentic  home made pasta.  great tomato sauce and they had small pizza samples which were great; Get the Italian....with everything; Damn good Italian sandwich - add sharp provolone',0.2025,42.3634098,-71.054222
Montecristo Mexican Grill,"'746 Huntington Ave.,Boston,MA,USA'",'A; B; C','Guacamole is too salty. Ordered a Jamaica Juice. Got Jamaica soda. The chilaquiles are chicken wrapped in eggs-no nachos. Basically  skip this place.; Love Montecristo! Taco combo is amazing with beef or chorizo. We practically live here  it's just delicious!; Place is shrouded in mystery. Piss poor menu prices and service. Oh  and the  dripping vent over the food station is a solid bonus...; I always get the chorizo burrito... I know there is other great stuff but that's all I need.; Finally!  West Coast-style tacquittos!',0.025568182,42.3335859,-71.10551
Morgan Memorial Cafeteria,"'1010 Harrison Ave.,Boston,MA,USA'",'A; B; C','This is Goodwill's local HQ. The main store is next door and there is also an outlet store.',0.055555556,42.3308653,-71.079945
Morton's Pizzeria,"'896 Morton St.,Boston,MA,USA'",'A; B; C','Always has been always will be one of the best!; Best. Pizza. Ever.  Must get again.; Best pizza ever. Better than Manhattan  Brooklyn  and Chicago. Have gone there since the 50's. Same place.; It's authentic.  Been coming here for 50 years! !!!; No where else is like Regina's on Thatcher Street.  Went there for pizza on a first date 51 years ago  we are heading back for this weekend as part of our 50th anniversary celebration. Love it.',0.75,42.2807,-71.0839146
Mother Anna's,"'211 Hanover St.,Boston,MA,USA'",'A; B; C','Chicken cacciatore and eggplant parm!; Decent. Waitress was nice. Ravioli tasted kinda weird. Really oily or greasy or something. Everyone else seemed to enjoy it  so maybe it was just me.; Enjoy the Chicken Parm and Mussels Marinara. It's the best around  hands down!; The worst place in town. The waitress is so rude asking for the check all the time even if you haven't finished your drink yet.; Outside people watching is amazing',-0.155055556,42.3626826,-71.0552861
Mother Juice,"'100 Hanover St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3620005,-71.0569411
Moyzilla,"'1 Citywide St.,Boston,MA,USA'",'A; B; C','Get the fried chicken box with noodles and a side of the Moyzilla style dumplings.; The dumpling meal box is always a solid lunch choice; my goto: Japanese Fried Chicken meal box w/ Noodles; The food is pretty good but service is slow as hell. Nearly 25 minutes for a bowl of rice with 4 dumplings..; Their dessert dumplings with Nutella and strawberries are awesome! Try 'em',0.0575,42.3493824,-71.0777334
Mr. Dooleys Boston Tavern,"'77 Broad St.,Boston,MA,USA'",'A; B; C','Best pint in town.; This place was fabulous the bartender had a thick Irish accent and the music was awesome.; Guinness  steak tips  stew.; Besg pint of Guinness in town.  Super cozy atmosphere  like you've walked into an Irish family's living room.  Great Irish music at night.; Authentic Irish bar in the financial district. You aren't going to find live irish music like this anywhere else.',0.317787879,42.357643,-71.0536578
Mud House,"'389 Neponset Ave.,Boston,MA,USA'",'A; B; C','Apple cider donuts available during the Fall season!; Best breakfast sandwich I think I have ever eaten! ‰_ê•üè‰_ê•üè‰_ê•üè‰_ê•üè‰_ê•üè; Cash only!; everything bagel with chive cc  and an almond joy coffee = fabulous start to the day; Best everything bagel and best veggie cream cheese I've ever had',0.62,42.2864815,-71.0446549
Mul's Diner,"'75 W Broadway.,Boston,MA,USA'",'A; B; C','Quick service  even on busy mornings. Their omelettes are pretty good.; It's a bit warm at the counter.  Great atmosphere and friendly staff!; The CrÌ©me BrÌÈlÌ©e French toast is delicious  the bottomless cup of coffee is appreciated  & if you're dining solo at the counter  other patrons won't bother you. Bring cash.; Creme brÌÈlÌ©e French toast; Creme BrÌÈlÌ©e French toast is so good. It's very very sweet  so you don't need syrup. It's perfectly crunchy on top and soft and custardy on the inside.',0.339333333,42.3417284,-71.0553608
Murphy's Law,"'837 Summer St.,Boston,MA,USA'",'A; B; C',"'Mike D. Best bartender in Boston hands down. Try Sweatpants Sundays starting at 7pm.; The beers are cheap.  The bartenders love to show off the ""Gone Baby Gone"" scrapbook (ask about it!); cash only. very cheap beer. scotty is the man. they filmed ""gone baby gone"" in this bar. ask scotty about it and he will show the scrapbook in a heartbeat!; Made famous by its cameo in Gone Baby Gone  Murphy's Law is cash-only. The bartenders are notoriously nice and the beers come in cans. Just like they should.; Get a t-shirt!'",0.333796296,42.3380204,-71.0356638
Museum Of Fine Arts Cafeteria,"'465 Huntington Ave.,Boston,MA,USA'",'A; B; C','If you like a little bit of culture this place is a must in Boston  it's big  you'll need at least 2 full days for a detailed view. Different tours begins each hour approx from visitors crewe center; Always a great time at the museum. If it's still there  take some time to check out the Clock.; This museum has got many culture. This is so good and different_ÙÔç_Ùè_; Better be prepared to spend the say and then you may have only seen a small part of the entire collection. Great great place.; _ÙÔç_ÙèÈ_ÙÔç_ÙèÈ_ÙÔç_ÙèÈ_ÙÔç_ÙèÈ_ÙÔç_ÙèÈ_ÙÔç_ÙèÈ',0.346309524,42.3394567,-71.0941429
Museum Of Fine Arts New American Cafe,"'465 Huntington Ave.,Boston,MA,USA'",'A; B; C','',0,42.3394567,-71.0941429
My Diner,"'98 A St.,Boston,MA,USA'",'A; B; C',"'Cool all-vegan spot in Chinatown. Service and atmosphere are somewhat lacking  but the food is good  of greasy. Lo mein and dumplings are my fav. Veggie ""beef"" is better than the ""chicken"" or ""shrimp""; The wanton soup is just okay. LOVED the pad Thai. Excellent. Filling without making you feel bloated or greasy. Perfect amount of spices.; The pad thai was very good.; The fried dumplings are perfect!; Wide array of all types of Asian cuisine. The mango chicken dish is  as people say  awesome. That plus the fried wontons. Quick walk from South Station'",0.614833333,42.342794,-71.0545448
My Sisters Crawfish,"'272 Adams St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.29985,-71.058367
My Thai Cafe Vegetarian & Bubble Tea Bristro,"'3 Beach St.,Boston,MA,USA'",'A; B; C',"'Cool all-vegan spot in Chinatown. Service and atmosphere are somewhat lacking  but the food is good  of greasy. Lo mein and dumplings are my fav. Veggie ""beef"" is better than the ""chicken"" or ""shrimp""; The wanton soup is just okay. LOVED the pad Thai. Excellent. Filling without making you feel bloated or greasy. Perfect amount of spices.; The pad thai was very good.; The fried dumplings are perfect!; Wide array of all types of Asian cuisine. The mango chicken dish is  as people say  awesome. That plus the fried wontons. Quick walk from South Station'",0.614833333,42.351358,-71.062635
Mythos Pizza,"'203 Bowdoin St.,Boston,MA,USA'",'A; B; C','Thick crust pizza; good food. gotta tell them how to make traditional salads tho',0.025,42.305133,-71.06806
Nanning Wok,"'465 W Broadway.,Boston,MA,USA'",'A; B; C','Again it's Chinese food  just like South Boston Chinese Restaurant  but different.; Best gravy fries ever....ask for the gravy on the side...much better that way!; Ask for shit on a stick and friend crap. Which means pork and chicken  amazing!',0.2,42.3357322,-71.046361
Natalie's Pizza,"'1306 Commonwealth Ave.,Boston,MA,USA'",'A; B; C','John  though; I have no idea if the food is any good (lactose intolerant)  but I've stopped in a few times for a soda. The people are beyond nice and helpful. Friendly  love to chat  and great with directions!; Delicious BBQ pizza! Cute mom and pop place. Make sure to tip the 16 year old. He looks 12!',0.342361111,42.348352,-71.134094
Navarrete Restaurant,"'445 Columbia Rd.,Boston,MA,USA'",'A; B; C','Stuffy. Get a whole Boston cream pie for $45 instead of by the slice.; Issue #170 Saveur; Wings and Boston cream pie!; Elegant place to try the original Boston Cream Pie. Must to do!; Steak is better than Ruth's Chris across the street. Seriously  try it. You can do a fixed 3 course dinner for $38  includes the Boston cream pie dessert',0.154652778,42.3128326,-71.0680476
Nebo Ristorante/Enoteca,"'520 Atlantic Ave.,Boston,MA,USA'",'A; B; C','',0,42.353206,-71.052519
Neighborhoods,"'96 Peterborough St.,Boston,MA,USA'",'A; B; C','Really delicious savory crepes and the chai was very nice - just don't expect to stay and do work  there aren't many outlets and the wifi is only free for an hour.; They have a variety of crÌ»pes and they're so delicious; Good crepes. Coffee latte was not good at all :(; Nutella & Strawberry Crepe; Their coffee is quality stuff. The atmosphere is also very comfortable and friendly.',0.370033333,42.3430179,-71.0992149
New China Restaurant,"'869 Harrison Ave.,Boston,MA,USA'",'A; B; C','There food is good if your on a budget but don't expect anything to fancy its cheap and tastes cheap; So far so good! I have been coming here once a week for a month for a good cheep midweek meal! The portions are huge and the prices are small!',0.44375,42.334356,-71.0762039
New Dong Khanh Restaurant,"'81 Harrison Ave.,Boston,MA,USA'",'A; B; C','Vermicelli bowl with beef and spring roll!; Food is tasty but the service is terrible. They won't bring you water until you ask for it  they won't refill it until you ask  meals took forever to arrive and so did the cheque...; Gotta add to the chorus of praise for the avocado shake.; Two thumbs up for the Jasmine milk tea but not so much for the matcha milk tea.. tasted fishy! They got my order wrong in the first attempt but were nice enough to rectify it.; Avocado bubble tea',-0.176,42.3509338,-71.0615962
New England Center For Arts & Technology,"'23 Bradston St.,Boston,MA,USA'",'A; B; C','Inspired by Manchester Bidwell in Pittsburgh and its founder  Bill Strickland  NECAT will open its Center in Boston in fall 2013',-0.05,42.3331375,-71.0706074
New Garden Restaurant,"'746 Dudley St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.3178188,-71.0668857
New Hong Kong Restaurant,"'14 Tremont St.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.350456,-71.1685823
New Jumbo Seafood,"'5 Hudson St.,Boston,MA,USA'",'A; B; C','super affordable rice plates (to go)  bitter melon  egg drop soup  chow foon  fried tofu  fish  salt and pepper pork chops  beef with tomato  fish  calamari; Giant clams.; Michael Leviton  chef of Area Four  eats here on his nights off. He loves the Salt & pepper shrimp.; Awesome food but bad service; people are rude. Definitely go for the food though!; Ginger scallion lobster and crispy coconut deep fried chicken (1/2 order enough for 2 people) were great. Hilarious people watching too.',0.051333333,42.3509431,-71.0601915
New Market Pizza & Grill,"'850 Massachusetts Ave.,Boston,MA,USA'",'A; B; C','The PIZZA Here is Absolutely Delicious!  WORLD CLASS! I'm from Pittsburgh were we have MANY WONDERFUL ITALIAN-AMERICAN Pizza Parlors making the BEST Pizzas IN THE WORLD! So  I KNOW GOOD PIZZA! A++++++; The Godfather steak sub is excellent! The ingredients: steak  sausage  pepperoni  mushrooms  onions  peppers. Served on a tasty sub roll  the flavors combined make you come back for more! See Elona!; Acropolis pizza. Hands down amazing. I don't generally like pizza so take it from me that this is good pizza! Friendly service too and opened till 2am.; Get the special two smilies and a can of soda just 5 bucks oh and great Pie as always.; Kudos to Newmarket for staying open till 3 every night. Good  cheap food',0.596861111,42.332079,-71.07102
New Moon Villa Restaurant,"'15 Edinboro St.,Boston,MA,USA'",'A; B; C','Late night food did its job but it was expensive and the seafood in the tanks don't look so healthy; try the pea pod stem  fried calamari  & spicy fried pork; Late night winding down? Ask for a pot of cold tea.; Order chow mein with chicken  its not on the menu but its good.',-0.100462963,42.3519999,-71.059911
New Saigon Restaurant,"'985 Bennington St.,Boston,MA,USA'",'A; B; C','Pho #19 so good; Totally disappointed :( even our waitress recommended Ba Le in Dorchester as a better option; Great selections of pho for all tastes.; The bahn mi are so good... I get the regular one with tofu or the shrimp paste. Atmosphere is open  warm  pleasant music.. Extremely clean and the staff are sooooo nice!',0.404166667,42.3862632,-71.0073254
New York Fried Chicken,"'1198 Blue Hill Ave.,Boston,MA,USA'",'A; B; C','i don't usually like fried chicken but theirs is pretty good. and affordable. and the fries. _ÙªÎ_Ùè_; The wing-dings are good  plus they're only $5.50',0.1875,42.2835606,-71.0916062
New York Fried Chicken,"'1985 Columbus Av Ave.,Boston,MA,USA'",'A; B; C','i don't usually like fried chicken but theirs is pretty good. and affordable. and the fries. _ÙªÎ_Ùè_; The wing-dings are good  plus they're only $5.50',0.1875,42.3150581,-71.0976251
New York Fried Chicken & Pizza,"'531 Columbia Rd.,Boston,MA,USA'",'A; B; C','i don't usually like fried chicken but theirs is pretty good. and affordable. and the fries. _ÙªÎ_Ùè_; The wing-dings are good  plus they're only $5.50',0.1875,42.315316,-71.0663966
Nhu Lan Fast Food,"'1155 Dorchester Ave.,Boston,MA,USA'",'A; B; C','',0,42.3114019,-71.0580481
Nicholas Sub & Pizza Shop,"'600 Hyde Park Ave.,Boston,MA,USA'",'A; B; C','No tips from Foursquare!',0,42.2800831,-71.1186758
Nick's Pizza & Seafood,"'467 W Broadway.,Boston,MA,USA'",'A; B; C','Two words! Steak bomb!!; great homemade food!!; Best Italian sub ever! Nom nom; Great food! My favorite is the steak tip dinner with rice and salad. Say hello to Ted  the owner behind the counter.; The spinach pie is delicious! Too bad it's only available on Tuesday.',0.408333333,42.3356905,-71.0463159
Nico Restaurant,"'417 Hanover St.,Boston,MA,USA'",'A; B; C','Risotto with lobster; A little over rated. The food is ok  and you are fine sticking to Neapolitan dishes. Service is ok at best if a little arrogant.; The vitello parmigiana was so good and it was a ton of food for a modest price.; Everything that we tried was very delicious. Large portions and high quality for a very decent price. In a very interesting district  the North end. Would recommend  be sure to get a reservation.; Unbelievably good meatballs. Everything I ate was delicious. Went with a party of over 20 and not one person had a negative thing to say!',0.327753968,42.3656557,-71.052669
Nicole's Pizza,"'639 Tremont St.,Boston,MA,USA'",'A; B; C','Wraps  pizza; My favorite neighborhood pizza spot  with super friendly staff!; Fucking legit local pizza joint. Tipping is not a city in China. Don't be cheap.; The best buffalo chicken calzone in town. Like extra spicey  go for the inferno calzone.; The pizza was pretty good  I would have liked a sweeter touch to the slice it cheese pizza I had but overall was pretty good. I would get it again.',0.183472222,42.342368,-71.075197
Nine Zero Hotel,"'90 Tremont St.,Boston,MA,USA'",'A; B; C','Impeccable service. Staff heard it was my wife's birthday & sent up strawberries  champagne & a card signed by the whole staff. Jess & Sammy are great. Stay here!; Great location near Boston Common  Old City Hall and good eats. Try Highball Lounge for a drink and don't forget the free wine happy hour at 5p.; The rooms are wonderfully comfortable. It's become my ONLY hotel in Boston for working. The glass of wine when I arrive after a long day is much welcomed!; Best. Pillows. Ever. Try To request a room in the corner (eg 1704  1604) to get wraparound windows and views of the State House  Capitol Building  and Common.; Opened in 2002  smack-dab in the middle of downtown Boston. It combines luxury amenities  like personal shoppers by request  with a sort of buzzy contemporariness that the city needs more of.',0.337619048,42.3573448,-71.0607035
Nix's Mate,"'89 Broad St.,Boston,MA,USA'",'A; B; C','Oysters  apps  wine selection; Awful breakfast; Friendly wait staff and their salads are just yummy; $1 Oysters  Clams and Shrimp Daily 3-7!; The award for most strangely compelling lobster dish goes to Nix‰Ûªs Mate. Golden nuggets of seafood swim in a caramel sauce  augmented with cheddar and chilies.',-0.051666667,42.3573324,-71.0532338
