Name,Address,Grades,Tips,Sentiment,Latitude,Longitude 
Atlantic Fish Company,"'761 Boylston St.,Boston,MA,USA'",'A; B','Lobster ravioli is AMAZING. Chowder is mediocre (too much dill/thyme). Fish and chips is AWFUL. Plate covered in a pool of oil and everything soggy; Mediterranean fish is one of the most delicious dish; Clam chowder is excellent  as well as fried clams. Make sure to lobster and crab Louie appetizer; No alcohol with foreign IDs; Got the oysters and they were amazingggg',0.24,42.3493673,-71.0812029
Asaki,"'418 Market St.,Boston,MA,USA'",'A; B','',0,42.3493804,-71.1531418
Baja Taco Truck,"'1 Citywide St.,Boston,MA,USA'",'A; B','Just not good. We had multiple burritos of all kinds. None were tasty. Avoidable.; Poblano rings; Great fish taco. Hot salsa isnt too hot--dont be worried!',0.127083333,42.3493824,-71.0777334
Bon Me,"'1 Citywide St.,Boston,MA,USA'",'A; B','get the special meats. Their rice is a bit dry; Go for quick lunch.; My favorite lunch spot; Great spot for lunch. The line goes quick and sit by the Ft Point Channel; Bon me sub',0.309047619,42.3493824,-71.0777334
Bon Me 4,"'1 Citywide St.,Boston,MA,USA'",'A; B','get the special meats. Their rice is a bit dry; Go for quick lunch.; My favorite lunch spot; Great spot for lunch. The line goes quick and sit by the Ft Point Channel; Bon me sub',0.309047619,42.3493824,-71.0777334
Boston Projuice Llc,"'1 Citywide St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3493824,-71.0777334
Food Lakay,"'1 Citywide St.,Boston,MA,USA'",'A; B','Great staff  informed and friendly. The food is tasty  fresh and healthy. They go to some effort to share their ethos. Very good spot and highly recommended.; Quick and easy for lunch. Get the mezze platter and try a little bit of everything.; Not a whole lot of vegan options. But the coffee is fab!; Falafel deliciousness!! Get the Rosemary French fries _Ÿ˜‹; Wow! Some of the best food we had in Boston. Awesome!!',0.256777778,42.3493824,-71.0777334
Mei Mei Street Kitchen,"'1 Citywide St.,Boston,MA,USA'",'A; B','Obviously get the Double Awesome  but don't forget to sauce up by the tip jars â€“ literally any of them are fantastic!; The pancake sandwiches are incredible.; We ordered a bunch of stuff - the menu is great - modern and tasty! Try the scallion pancakes; Not much food for the price you pay.  More of a snack than a lunch.; Check out Mei Mei Truck as it was featured on Eat Street for home of the Double Awesome crispy poached egg sandwich',0.5,42.3493824,-71.0777334
Morockin Infusion,"'1 Citywide St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3493824,-71.0777334
North East Of The Border,"'1 Citywide St.,Boston,MA,USA'",'A; B','Steak taco is excellent and the Baja fish taco is fried really light and tasty.; Fried Avocado Tacos; Must try the Cochinita Pibil Torta! Grab some habanero sauce to slather & dunk the chunks.',0.233333333,42.3493824,-71.0777334
Pennypackers 2,"'1 Citywide St.,Boston,MA,USA'",'A; B','Try to get there before 1:15PM  they often run out of food...; The porchetta sandwich... holy moly!',0,42.3493824,-71.0777334
Redbones Barbecue Food Truck,"'1 Citywide St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3493824,-71.0777334
Savory Food Truckno. 2,"'1 Citywide St.,Boston,MA,USA'",'A; B','',0,42.3493824,-71.0777334
Slide By Food Truck,"'1 Citywide St.,Boston,MA,USA'",'A; B','',0,42.3493824,-71.0777334
Tasty Burger Three,"'1 Citywide St.,Boston,MA,USA'",'A; B','The quality of their burgers seems to vary a lot -- I never know whether I'll be satisfied or not. I prefer this location over the Fenway one  as they seem to be more consistent.; That's a tasty burger; Good burgers but messy; Definitely use the spicy tomato ketchup.; The Tasty Burger is yum',0.133333333,42.3493824,-71.0777334
Zinneken's,"'1 Citywide St.,Boston,MA,USA'",'A; B','Best waffles in the town âù_ï¸è; Very good Belgian waffles!; Belgian waffles and coffee are excellent!; The Best waffle I have ever had in my life; _Ÿ˜‹ liege waffle',0.8,42.3493824,-71.0777334
Starbucks Coffee No. 7544,"'755 Boylston St.,Boston,MA,USA'",'A; B','',0,42.3493917,-71.0810374
Cornwall's Restaurant,"'654 Beacon St.,Boston,MA,USA'",'A; B','Stuffy. Get a whole Boston cream pie for $45 instead of by the slice.; Issue #170 Saveur; Wings and Boston cream pie!; Elegant place to try the original Boston Cream Pie. Must to do!; Steak is better than Ruth's Chris across the street. Seriously  try it. You can do a fixed 3 course dinner for $38  includes the Boston cream pie dessert',0.154652778,42.3494107,-71.095846
The Catered Affair @ Boston Public Library,"'700 Boylston St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3494163,-71.0788285
Dash Cafe,"'1 Henshaw St.,Boston,MA,USA'",'A; B','A great place to stop for coffee  breakfast or lunch! Bright and open  lots of seating and a variety of menu options that I'm already thinking about for next time!; One of the BEST chocolate croissants around!; Special Wrap this week: Lemongrass and Coconut Chicken w/rice  cucumbers  cilantro  and tomatoes in a whole wheat wrap. Healthy and delicious! Get in here now!!; Bahn mi sandwich with tofu is unreal amazing! And super spicy!',0.574940476,42.3494255,-71.1495674
Amsterdam Falafel,"'642 Beacon St.,Boston,MA,USA'",'A; B',"'AmaZing falafel shop.. build your own should be implemented everywhere.; Get a bowl with the pita on the side. ""But Keri  I want a sandwich!"" Fine  but you're gonna overfill your sandwich at the start of the topping bar and by the end  you'll wish you'd gotten the bowl.; This is a great spot for vegetarians! I always get the small falafel whole wheat sandwich. Highly recommend to add roasted eggplant and garlic cream. When starving get some great fries!; The falafel is delicious  along with their sauces; Delicious falafel  tons of sides  and excellent sauces'",0.687733333,42.349488,-71.095561
Umai,"'412A Market St.,Boston,MA,USA'",'A; B','Food wasn't great here  but if you're looking for a quick bite on newbury it's not bad; Good food  reasonable prices! Grab the table by the window for the best seat in the house.; Rather expensive for mediocre sushi. Probably won't return for there are much better sushi restaurants in Boston.; My boyfriend and I shared a plate of vegetarian maki and hot sake. It was all so yummy! Nice staff and atmosphere and decent prices.; The Newbury Maki was incredible!  And the people watching from the bay window was great!',0.4675,42.3495147,-71.1531174
Max Brenner,"'745 Boylston St.,Boston,MA,USA'",'A; B',"'I'm a chocolate lover so I admire this place especially their  European Foundo.  Their burger and wings are really tasty_Ÿ‘…_Ÿ‘…_Ÿ’•; The place smell chocolate of course haha.food and chocolate dishes are excellent. But the thing that I don't like is the service especially during the weekend it's too too bad_Ÿ_”; I'm so happy it has opened here!!!my favorite is the waffle fries!!!!!; Their chocolate is exactly the right amount of creamy and sweet. Their ""the works"" pizza is to die for.; The waffle cheesesteak is absolutely worth the price.'",0.412380952,42.3495194,-71.0805865
Insomnia Cookies,"'708 Commonwealth Ave.,Boston,MA,USA'",'A; B','They deliver late! White chocolate macadamia are good; Warm cookies at 2am A+++; The cookies themselves are a notch above replacement-level.; Good cookies and ice cream sandwiches. Temptation; Gotta live insomnia for those late night sweet cravings.',0.294090909,42.3495377,-71.1054077
Dug Out Cafe Inc,"'722 Commonwealth Ave.,Boston,MA,USA'",'A; B','',0,42.3495454,-71.1061267
Row 34,"'381 Congress St.,Boston,MA,USA'",'A; B','One word. Lobster roll; This is a great restaurant. Try the seafood oyster and lobster  and also the burger. The staff and service is great. They are very nice to customer. Oh definitely ask them for their specialty beers; Lobster roll is worth sharing for two. Delicious crudos. Insane craft beer menu with lots of sours.; One of the best beer bars in the city. Great tap list and knowledgeable staff; Oysters!!! Fried fish sandwich is super soft inside (crispy on the outside). Fries are a must.',0.347888889,42.349549,-71.047644
University Grill & Pizza,"'712 Commonwealth Ave.,Boston,MA,USA'",'A; B','Burgers are amazing  and the cheese steak subs are great. Chicken wings are also delicious.; No bathrooms! Isn't that a health code violation?; Double cheeseburger and fries solves any late night study or emotional stress.; Best chicken fingers  bomb ass burgers and steak tips  and cheap! And great view of the Comm Ave scenery  ya heard!; Greek food on campus?  I'm in heaven.  Chicken souvlaki with tzatziki sauce all the way.',0.105,42.3495587,-71.1055772
Deuxave,"'371 Commonwealth Ave.,Boston,MA,USA'",'A; B','We only had drinks here  but the bar was super cozy! Great atmosphere.; The duck breast was incredibly delicious. You HAVE TO HAVE THIS! âù_ï¸èâù_ï¸èâù_ï¸è; everything!!!! get a tasting with pairing; Simply amazing.  Really loved everything.  The full package.; Excelente! Comida maravilhosa  atendimento impecÃ¡vel! Dentre os mais indicados do Foursquare este se destacou! PreÃ§o acompanha a qualidade da comida. Delicia!',0.354166667,42.349561,-71.0891
Rosa Mexicano,"'155 Seaport Bl.,Boston,MA,USA'",'A; B','Expensive food and few non-meat options.; One of the worst experiences I've had at a Boston restaurant. Service was horrendous from beginning to end. Food was so so. Would not recommend.; Good food!; Amazing guac and red sangria. My tacos were pretty good but the guac is a must; Had terrible service. Took 20 minutes to get a single drink order in and they managed to get it wrong twice.',-0.122261905,42.3496068,-71.042722
B.U. School Of Management,"'595 Commonwealth Ave.,Boston,MA,USA'",'A; B','Sneak into the 5th floor faculty/staff/PhD student lounge if you can. The views are great and the coffee is free!; $1 pastries from 4-5; _Ÿ_€    I was just pretending i will be here soon _Ÿ˜„; If you want to learn more on Leadership  MIT Edec Education is the best place to attend.; Mckinsey interviews still on??',0.28,42.349626,-71.0995466
Bfresh,"'214 Harvard Ave.,Boston,MA,USA'",'A; B','Have yet to try  but the prepared foods look awesome.; Good variety of organic products. Produce was fresh. The line at the register was a bit long.; Brand new market  everything really is fresh  stocked well  staff is very nice  manager even walks around doing quality control to ensure consistency.',0.574040404,42.3496803,-71.1299891
Guckenheimer @ Berkeley Cafe,"'200 Berkeley St.,Boston,MA,USA'",'A; B','An underrated gem just across the bridge in the South End for cheap and delicious sandwiches and coffee.; Have the chai latte.. if you don't want sugar in it  let them know beforehand.; Really strong tuna melt. Maybe the best in the South End. Order the California Tuna Melt on ciabatta with cheddar cheese.; Bagels!  Great coffee!; The mocha rage _Ÿ‘ç_Ÿ‘ç_Ÿ‘ç',0.483333333,42.3496809,-71.0729229
Dunkin Donuts,"'750 Washington St.,Boston,MA,USA'",'A; B','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.3497633,-71.0634235
Fresh Life Cafe @ Tuft's Medical Ctr.,"'750 Washington St.,Boston,MA,USA'",'A; B','',0,42.3497633,-71.0634235
B U-100 Baystate Dining Cafe/Multi Purpose,"'100 Bay State Rd.,Boston,MA,USA'",'A; B','',0,42.3497666,-71.0979066
Papagayo,"'281 Summer St.,Boston,MA,USA'",'A; B','Amazing and tasty authentic Mexican dishes. Def I'll come back soon; Tacos at the bar are deliciousness! Try the fish and shortrib tacosâ€_; GUAC!!!! Enough said.; The queso fundido is incredible!; Nice spot in seaport. Good margarita and guacamole',0.385,42.3497666,-71.0500192
Boloco (247 Newbury St.),"'247 Newbury St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3497799,-71.0827211
Wens Rice Noodle & Ramen,"'247 Newbury St.,Boston,MA,USA'",'A; B','Good food for a decent price in Quincy Market/Faneuil. My go-to place in the food court.; Gross. Made me sick',0.038095238,42.3497799,-71.0827211
Shanghai Social Club,"'1277 Commonwealth Ave.,Boston,MA,USA'",'A; B','Good brunch. The mimosa is a little pricey. I recommend you go with one of the brunch cocktails.; Narragansett Del's Shandy on tap...; Scallops with lobster risotto...very tasty!; The wait staff was excellent and attentive.  The pizza is big enough to share with another person.; Great food and customer service!',0.32125,42.3498159,-71.133425
South St. Diner,"'178 Kneeland St.,Boston,MA,USA'",'A; B','Like something out of a movie  drunk party girls  colorful patrons  they make you sit on the stools of small parties. Burgers good  beer on tap.; Food Network's Top 5 Late Night Eats - #5 Boston Cream Pancakes; The French toast with fresh strawberries is to die for; This is the best late night spot in Boston my buddy Sol does it right. Great food awesome people = Happy Face!!; The 4-egg omelette with avocado and veggies - so good! Mom had steak and eggs and loved it. Home fries included and tasty too.',0.346190476,42.3498315,-71.0577633
Au Bon Pain,"'800 Washington St.,Boston,MA,USA'",'A; B','They just seem to be putting the labels out wherever they land if at all on the bagels lately.; Too crowded during lunch bcz every business person an their mother piles up here but good lunch food nonetheless; Staff is extra friendly!; I recommend the eggplant soup and black bean burger!; The bagels are good plain  but I you're going to add cream cheese try the veggie',0.133779762,42.3498323,-71.0632709
West End House/Boys-Girls Club,"'105 Allston St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3498852,-71.1371068
Dunkin Donuts,"'179 Brighton Ave.,Boston,MA,USA'",'A; B','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.3499053,-71.1303007
Courtyard Cafe,"'275 Tremont St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3499198,-71.0655674
Guilt Nightclub/Underbar,"'275 Tremont St.,Boston,MA,USA'",'A; B','Arrived at 11 on Friday night and had a time of my life. It's definitely a good place to be if you are into African  Soca and Reggae music. I will be back.; Music and drinks; New Year's Eve 2014 Party at Guilt - Boston  MA early @ Tuesday December 31  2013.Grab Your Tickets @ http://tinyurl.com/p3zntyh; Their beer selection the night I was there was abysmal.; go through Marriott lobby and out exit by the restrooms to come out at the entrance door to guilt!',0.07030303,42.3499198,-71.0655674
Campus Trolley,"'665 Commonwealth Ave.,Boston,MA,USA'",'A; B','KAFTA WRAP... LOVE IT; any wrap you get will be absolutely delicious. the chicken caesar and buffalo chicken are my favorites! but make sure you have cash!; You've gotta try the Buffalo Chicken wrap. It's the best!!; Some favorites from our review: the Greek chicken wrap is a favorite at the Trolley. For more American fare  the steak and cheese is a delicious option.  Portions are ample and food is delicious!; Greek wrap is always the best  but the Smokehouse Chicken wrap.is pretty legit.',0.254821429,42.3499555,-71.1028565
The Charles Playhouse,"'74 Warrenton St.,Boston,MA,USA'",'A; B','Can't go wrong with Blueman group and they updated their bar.; Blue Man Group!; èˆ_åè°ãÅ¨å®¢å¸_ãÅŒè¿‘ãÅ„ã€‚ä¸_è_èæ¨¡ãÅªãÅ®ãÅ§ã€Åä»–ãÅ®ãÅ_å®¢ãÅ•ã‚“ãÅ¨ãÅ®å…±æœ‰æ„ŸãÅŒå_·ãÅ„ã€‚; Shear Madness was great!!; Blue Man Group was an amazing experience!',0.175,42.3499795,-71.0661826
Royale,"'279 Tremont St.,Boston,MA,USA'",'A; B','Definitely one of my fave clubs. They always have great trance artists.; No better place to dance to the best DJs that come through Boston. Fri nights are EDM and awesome!; The crowd usually sucks  especially if you go on a weekend. It's alright for concerts  but the slightly increased floor right in front of the stage is obnoxious; Good music  shitty front staff. They coat check but wont let hats into the building even if you plan to check it with your coat. You're forced to leave it outside by the door & hope no one steals it.; I know it's a nightclub but I went for a concert and it was awesome- nice staff  intimate venue  great sound.',0.334285714,42.3499958,-71.0656288
Wingz Xpress,"'563 Washington St.,Boston,MA,USA'",'A; B','This place is amazing.  Great food and atmosphere...and free wifi!; Try spicy honey lime if you want a sweet and spicy kick. So good.; You don't have to go to a carnival to get absurd treats like deep fries Oreos and Snickers! You can order them any time at Wings Express!; Try the magic Teriyaki wings. Spicy and delicious. My go to.; Best. Ribs. Ever.',0.531666667,42.3500424,-71.1644033
Liberty Mutual Grab & Go,"'175 Berkeley St.,Boston,MA,USA'",'A; B','CafÃ© is pretty tasty.; Via Matta now does brown bag lunch for $10! Check their fb page.; Best place to work.; Looking for a great place for lunch or dinner? Mention Foursquare and receive 20% off fondue (food only) at The Melting Pot  located down the street in the Park Plaza Hotel.; An amazing place to work',0.412962963,42.3500587,-71.0718044
Milner Hotel,"'71 Charles St South.,Boston,MA,USA'",'A; B','Nice for travelers  close to Boston dawn town; I visited Boston a year ago and stayed in this hotel. It was a disappointing experience. The girls at the front desk were rude and not very helpful. I hope they improve their service.; Good staff  reasonable prices for centre of city.; _’ÑÅ_µ __Ñ‡_µ__ÑŒ ÑÅ_ºÑ€________  Ñ…__Ñ‚Ñè Ñ†_µ___° ___µ ___°_»_µ__ÑŒ_º_°Ñè. _ù__ __Ñ‚_»_¸Ñ‡_____µ Ñ€_°ÑÅ_¿___»___¶_µ___¸_µ - __ ÑÅ_°______ Ñ†_µ__Ñ‚Ñ€_µ  ÑçÑ‚__ _¿Ñ€_¸ÑèÑ‚___µ_µ __ÑÅ_µ____!; Buon hotel economico e centralissimo  decoroso  offre colazione abbastanza buona  per un paio di giorni va bene!',0.143333333,42.350122,-71.0666612
Kneeland Cafe,"'75 Kneeland St.,Boston,MA,USA'",'A; B','Lunch Hot Tables. They also serve sandwiches  salads and breakfast.; Pastries Are fresh made there in the morning; Fantastic Food. Cheap prices.',0.316666667,42.3502805,-71.0607747
Emerald Lounge,"'196 Stuart St.,Boston,MA,USA'",'A; B','Great cocktail list that is constantly changing. Happy hour is from 4.30-7.30 Wed-Fri and you can get cheap tacos  sliders and draught beers. Good place to kick off an evening before heading out.; Overpriced everything. Music sucks. Pretty dead on the weekend. No thanks; Remember to dress fancy... the bouncer will decide if you go in or not depending if you are using dress shoes or not. Your call.; Awesome people watching.; Nice atmosphere',0.4105,42.3503922,-71.0674745
Abby Lane,"'253 Tremont St.,Boston,MA,USA'",'A; B','Pizza  Bibb salad; Thai shrimp!!!; Great atmosphere and beer selection. The space feels like fine dining while being affordable enough to just get drinks.; I had a salad with chicken. It was a bit on the small side but  it was good.; OMG  the Diablo Burger!',0.071111111,42.3505065,-71.0653879
Dunkin' Donuts,"'268 Summer St.,Boston,MA,USA'",'A; B','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.3505691,-71.050191
Drink,"'348 Congress St.,Boston,MA,USA'",'A; B','Very good cocktail list. Gets crowded for happy hour so get there early to snag bar tables.; _¥__Ñ€__Ñˆ_¸__ ÑÅ_µÑ€___¸ÑÅ  ÑÅÑ‚_¸_»ÑŒ____  _¸__Ñ‚_µÑ€_µÑÅ____. _ù__ ___° ______ ___ºÑƒÑÅ  _µ_´_° ___µ__________ _¶_¸Ñ€_______°Ñ‚_° (_¿Ñ€___±_____°_»_° __Ñ€_µ_±_µÑˆ_º_¸ _¸ _±ÑƒÑ€___µÑ€ Ñ‚ÑƒÑ‚) Ñ€Ñè_´____ ___µÑÅÑ‚_° _¿_____ºÑƒÑÅ___µ_µ. __Ñ€_°ÑÅ_¸___° _¿___´_°Ñ‡_° _±_»Ñ__´.; Amazing short rib sandwich; Try the Saber-tooth cocktail... delicious. Burger is solid. Calamari was unimpressive  perfect fry but lacking in flavor.; Meatballs are awesome!',0.514,42.3506068,-71.0485054
Sportello,"'348 Congress St.,Boston,MA,USA'",'A; B','Head downstairs to DRINK; Loooooooved the food and the service! Will definitely come again; A modern  Italian-inspired interpretation of a classic American diner  Sportello creates a fun and unique environment with two sleek  U-shaped counters that surround an open kitchen.; Tagliatelle was great!; Must eat: Potato Gnocchi. It's a would-be humble dish of potato pasta  mushroom ragu and peas  if not for the luxurious addition of juicy lobster. Weâ€™re not complaining.',0.194722222,42.3506068,-71.0485054
The Whiskey Priest,"'148 Northern Ave.,Boston,MA,USA'",'A; B','It's hot today but cooler than out places.; View is nice but the food was mediocre. Make reservations somewhere else in seaport and go there instead.; Good place to go before taking a ferry out!; IMHO  this is a good place for an afternoon of unwinding and having a brew or two. Not the best place for a meal. Was surprised at portion size and quality for the price being paid. Service was meh.; Fun bar near Blue Hills Pavillion  cool place to pre game. Or post ;?',0.369,42.3506159,-71.0429985
Pastoral,"'341 Congress St.,Boston,MA,USA'",'A; B','Late night pizza! Serving until at least midnight; Outsanding pizza and beer list. Bar staff is excellent; My favorite is the margherita pizza_Ÿç•.; Love the pizza and garlic knots  fun to go with a group.; Try the Diavolo pizza  spicy but good.',0.4525,42.3506237,-71.0488517
Barrington Coffee,"'346 Congress St.,Boston,MA,USA'",'A; B','Phenomenal local Fort Point spot  grab a pastry too; Go here if you want stronnnng brew...; Best Coffee. Best SoyMilk.; Truly artisanal coffee especially when in more relaxed time of day; Best coffee in town  even let me taste their soymilk before deciding which one I'll have. Thank you',0.5,42.3506369,-71.0484323
Panera Bread,"'222 Berkeley St.,Boston,MA,USA'",'A; B','Salads and iced chia tea latte!; I love their food it's so fresh! Their chocolate chip cookies are amazing and their broccoli soup is so good !!; Granted it's the Back Bay  but I was still impressed with this location. Sat nice and cozy by the fire place. Not a bad way to spend a relaxing evening.; You can only get 30 min free WiFi time between 11 am to 2 p.m.; Ample seating and not busy at all this rainy Monday morning.',0.22375,42.350667,-71.0731944
Chipotle Mexican Grill,"'553 Boylston St.,Boston,MA,USA'",'A; B','I've come to this location a number of times  usually when it's quiet; but today I visited during the lunch rush and was pleasantly surprised how quickly they handled the long lines. Bravo!; Good food but embarrassed by my Denver hometown Chipotle not playing up the historical aspect of the corner bookstore in Boston... It's as vanilla plain as a fast food place can get..; The burrito here is not as good as the mission burritos in SF  but Chipotle is the way to go if you want some good guacamole in burrito; The taco salad is the best! Make sure to add guacamole and  if you're very hungry  ask for a bag of chips.; Love the burrito in a bowl',0.392452381,42.3507278,-71.0761492
Great Barbecu Inc.,"'15 Hudson St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3507414,-71.0602242
Flik @ Skadden Arps Slate,"'500 Boylston St.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.350742,-71.074378
Rebecca's Cafe,"'500 Boylston St.,Boston,MA,USA'",'A; B','Skip this place for lunch and go next door to Piperi Mediterranean Grill - more bang for your buck and the food is WAY better quality.; Great Sandwiches! Friendly staff  nice lunch room; Good breakfast but takes forever to order.; Do you have Rainforest Alliance Certified Coffee here?; Go to Rebecca's and eat the breakfast parfait. Good any time of day!!! Also  the staff is incredibly helpful.',0.528333333,42.350742,-71.074378
China Gourmet Restaurant,"'23 Tyler St.,Boston,MA,USA'",'A; B','A great hole in the wall! The spare ribs with the special sauce were awesome',0.785714286,42.3507606,-71.0609684
Tunnel,"'100 Stuart St.,Boston,MA,USA'",'A; B','Make sure you are well familiar with your directions before entering the tunnel. There are multiple entrances and exists inside the tunnel and GPS doesn't really work once inside.; Beware after midnight. That's when the cones come. And there's no way out..; If you're planning on driving all the way through the tunnel  get in the far left lane.; Fart it will smell better; There is a great view of the Zakim Bridge once you get through.',0.32375,42.3508154,-71.0655748
W Boston Banquet Rooms & Kitchen,"'100 Stuart St.,Boston,MA,USA'",'A; B','',0,42.3508154,-71.0655748
W Boston Library Bar,"'100 Stuart St.,Boston,MA,USA'",'A; B','One of the smaller library branches. But friendly librarians to help you find the books you're searching.; It's the big 5-0 for 007  and the West End branch of the Boston Public Library is celebrating with free showings of the classic spy films each Wednesday through July. Visit our story for showtimes.; Did you know? Library service in the West End originally initiated in 1894 with the conversion of the Old West Church on the corner of Cambridge and Lynde Streets to library use.',0.188888889,42.3508154,-71.0655748
Starbucks Coffee No. 870,"'165 Newbury St.,Boston,MA,USA'",'A; B','',0,42.3508236,-71.078834
B.U. Pub,"'225 Bay State Rd.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3509056,-71.1036254
Metro Subway,"'31 Saint James Ave.,Boston,MA,USA'",'A; B','No tips from Foursquare!',0,42.3509525,-71.0715658
Basho Japanese Sushi@B.U.(G.S.U.),"'775 Commonwealth Ave.,Boston,MA,USA'",'A; B','',0,42.3509605,-71.1088587
B.U. School Of Law Cart,"'765 Commonwealth Ave.,Boston,MA,USA'",'A; B','Wednesday is always free coffee day on 1st floor caffeteria; Applying to BU Law? Make the most of your visit to increase your chance of admission:; The little known Law library is a great place to hide in a cubicle for some serious cram sessions.; 15th floor study lounge has free coffee!',0.373263889,42.3509792,-71.1070231
Hong Kong Eatery,"'79 Harrison Ave.,Boston,MA,USA'",'A; B','Kinda smells weird but their roasted duck is fantastic; Chairs brought to you by Spotify.; Get the wontons!; Wonton noodle soup with roast pork steals the show. Also good place to buy BBQ from the counter.; Get the BBQ plate.',0.13,42.3510105,-71.0616268
Legal Seafoods,"'26 Park Sq.,Boston,MA,USA'",'A; B','It's honestly just fish  done with a bit of authenticity and a pretty good prep.; Uncompromised quality oysters  lobsters. Succulent medium rare tuna steak!!; The clam chowder has large chunks of clam in it. And the bread rolls come warm and with softened butter. _Ÿ˜‹; You can get better; Best seafood restaurant in the world.',0.578511905,42.3510123,-71.0679728
Shojo,"'11 Tyler St.,Boston,MA,USA'",'A; B','One of my new favorite spots. The ribs are a must!; Excellent tori miso ramen; Great spot for tasty late night snacks  lively atmosphere  friendly staff  fun cocktails. Not a typical Chinatown spot. Get your food order in before 11:30pm (on Saturdays that is... ymmv).; Get the ribs.; A little noisy :(',0.228876263,42.3510388,-71.0609194
Boston Kitchen Pizza,"'707 Washington St.,Boston,MA,USA'",'A; B','The chicken fingers were amazing!; Skip the pizza and get other items on menu - subs  panini  turkey tips.; Best NYC pizza in Boston. Cheap and huge slices; Buffalo chicken pizza!!!! ._Ÿ˜‹_Ÿ’ƒ; Best buffalo chicken pizza  burgers and steak bombs!',-0.065,42.3510872,-71.0632505
Trattoria Andiamo,"'104 South St.,Boston,MA,USA'",'A; B','Buffalo chicken wrap; Did the Bacon Egg and Cheddar on English for $1.20. Good stuff  its definitely a light sandwich  but none the less good.; Bacon egg and cheese on an English for $1.27 is by far the best deal in all of Boston.; Ham egg and cheese is only $1.19. Best breakfast deal ever.; Be good to Donna.',0.258666667,42.3510882,-71.0570821
Mcdonald's,"'702 Washington St.,Boston,MA,USA'",'A; B','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauceâ„¢ on a Big MacÂ® or on the side to dip your McNuggetsÂ® or Fries. Itâ€™s given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.3511448,-71.062697
Dunkin Donut,"'16 Kneeland.,Boston,MA,USA'",'A; B','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.3511879,-71.0623724
Dunkin Donut,"'326 Congress St.,Boston,MA,USA'",'A; B','Best place to stop on your way to the convention center for a coffee!; When you can't get a simple order like two donuts and two coffees right  something's wrong.; Don't bother asking for them to actually do anything less than simple.; The service is terrible; Hot chocolate and a glazed donut on a cold winter night.',-0.172896825,42.351209,-71.049332
Jacob Wirth Restaurant,"'31 Stuart St.,Boston,MA,USA'",'A; B','Good selection of beers and nice place to watch a game with friends and grab a bite. However very poor in healthy options.; Terrible service  but huge selection of beers and good food.; Great variety of beer here. Also  a piano player leads everyone along in sing-a-longs. Had a lot of fun singing with the bar.; The best schnitzels in Boston. Try the German mixed grill and sausage & sauerkraut balls with hundreds of German beers too.; Total pub atmosphere. No frills but good burgers and sausages! It's a big place and gets really crowded!',0.258116667,42.3512183,-71.0638715
New Saigon Sandwich Inc.,"'696 Washington St.,Boston,MA,USA'",'A; B','Been coming here for years  and it is still amazing. Recently discovered their shrimp spring rolls and now I'm addicted!; Get the #1 - perfectly classic banh mi.; Vegetarian veggie and Tofu sandwich.; BBQ beef  sandwiches; My own personal favorite Boston area Banh Mi. I like the vegetarian beef and the shrimp rolls. The house fried rice is greasy and filling.',0.113333333,42.3512233,-71.062696
