Name,Address,Grades,Tips,Sentiment,Latitude,Longitude 
La Lechonera Restaurant,"'342 Cummins Hw.,Boston,MA,USA'",'A; C','Excelentes dumpling y muy baratos!; We always come here for #dimsum definitely the best in #Boston; Mainstay of Chinese dim sum in Boston. The feng chang is very good - excellent rice noodles.; Fun experience  great variety of dishes. It might be better to have breakfast first if you are not used to eating dumplings in the morning!; Good dim sum esp if you get here early!',0.357791667,42.2788124,-71.1160201
La Sanghita Cafe,"'389 Maverick St.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3657001,-71.0290391
La Summa,"'26 Fleet St.,Boston,MA,USA'",'A; C','Bruschetta was amazing!; The staff could not have been more friendly and welcoming. And the food was excellent! Surprised there was not more of a line there. But by the time we left there was one. Pasta is excellent!; Yummy! Is nice and cozy.; Fantastic meal - homemade fusilli; The place advertises to be open until 10:30 on Thursdays. I arrived at 10 and they had been closed for awhile. I took at $30 cab to get there. Furious.',0.337857143,42.364683,-71.052554
Lala Luncheonette Restaurant,"'792 Washington St.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3499298,-71.0638064
Landmark @ Longwood,"'63 Parker Hill Ave.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.330361,-71.1091778
Larry J's Bbq Cafe,"'.,Boston,MA,USA'",'A; C','BEST BBQ! Have the brisket  with fat  cuz fat is where it's at  man!; Get the burnt ends! Ribs were good too. Could have had more meat and smoke but still pretty good bbq for Boston. Cool place run my Larry and his wife. Look forward to trying other menu items. 3.5/5; Good brisket. Get the off menu monster sandwich.; Overpriced  underwhelming BBQ. Service not great either. No thanks; Larry does some pretty good catering for a decent price.',0.443611111,42.3600825,-71.0588801
Las Brisas Del Caribe,"'194 Blue Hill Ave.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3179577,-71.0776653
Las Vegas Express Restaurant,"'1592 Blue Hill Ave.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.269582,-71.092955
Left Field Pantry,"'4 Yawkey Wy.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3458436,-71.0987819
Liam Foods,"'152 Chestnut Hill Ave.,Boston,MA,USA'",'A; C','One of the best whole foods I have ever been to; Every time I go  I just want to buy everything?!!! And the food looks sooo good!; Yes they still validate for parking. 1 hour free for $5 purchase. And we all know $5 is NOTHING at whole foods!; Fresh produce section  but expensive  as is every whole foods store.; No alcohol sold here.',0.36,42.3416229,-71.1542387
Liquid Art House,"'100 Arlington St.,Boston,MA,USA'",'A; C','Named one of Gayot's Top 10 New Restaurants in the US in 2015  sit down to Liquid Art House's recently unveiled Sunday brunch at a savings of nearly 50% through summer. Purchase by 6/20/16.; Don't bother with dinner- food is average at best and overpriced. It's a cool concept  but lacking in all the important details.; This place is stunning; Art art art; Better for cocktails and bites than dinner  though the wait staff was excellent. Would highly recommend the ginger deviled eggs  but can't build a dinner around that.',0.31389899,42.3499842,-71.0695033
Little Asia Restaurant,"'991 Bennington St.,Boston,MA,USA'",'A; C','Get the Hong Kong steak; This place recently got a facelift thru the mgmt behind Shojo! New menu  modern twist. Try the braised beef with long beans  cucumber salad  surf clam ceviche  shrimp fried rice.',-0.021363636,42.3863639,-71.0070896
Little Caesars,"'628 American Legion Hw.,Boston,MA,USA'",'A; C','IT‰ÛªS BACK!!!! Try out our popular Little Caesars Bacon Wrapped Crust DEEP!DEEP! Dish Pizza with delicious 3 1/2 feet of bacon NOW! Click to find the store nearest you; I waited over 35 minutes for my pizza. I demanded my money back. The store manager gave me a hard time  and insisted on speaking Spanish w/her co-worker. I will never go there again; Expect to wait if you come around dinner time!; Not so great tonight:/; It's not /great/ pizza but it's not horrible. It's cheap fast food pizza that tastes decent. Don't expect much and you won't be disappointed.',0.232725694,42.2851238,-71.1099606
Little Haiti International Cusine,"'1184 Hyde Park Ave.,Boston,MA,USA'",'A; C','',0,42.2583765,-71.1233495
Lolita Cocina & Tequila Bar,"'265 Dartmouth St.,Boston,MA,USA'",'A; C','The hippest Mexican restaurant/bar in back bay. Rule of thumb of a Mexican restaurant: if the salsa is great  food will be awesome. And this Lolita satisfies this criteria with flying colours.; The best Margaritas in Boston; everything is great. try the diablo marg.; Mexican food  cleansing palate  cocktails.; El Diablo. Just keep them coming. Fried chicken tacos are no joke too. Always very busy but worth the wait',0.420666667,42.3501476,-71.0773606
Lorettas Last Call,"'1 Lansdowne St.,Boston,MA,USA'",'A; C','Tuesday and Sunday line dancing! A ton of fun!; Live music :D; Lone Star beer? In Boston? Absolutely. Also watching people try to dance to country music is worth an entire evening.; Catfish sandwich and loaded mashed potatoes were great  as was the fried chicken. Wash it all down with a Lone Star  the national beer of Texas.; Brunch on Saturday',0.22493266,42.3473143,-71.0944726
Los Arrieros Rest,"'13 Meridian St.,Boston,MA,USA'",'A; C','Ate here last night the chicken made me sick  it had a smell to it..when i told the waitress she just walked away...the owner was celebrating his birthday there and didn't do nothing about it either.',-0.438095238,42.3746025,-71.0388971
Los Pinos Restaurante Mexican Grill,"'82 Bennington St St.,Boston,MA,USA'",'A; C','Genuine menu. All good',0.55,42.376104,-71.0360503
M.J. O'Connor's,"'27 Columbus Ave.,Boston,MA,USA'",'A; C','Irish pub. Okay location. Hard to park.; A true Irish pub!; If you work in the area  this is a great lunch spot. The chicken fingers are beer battered and incredible.; Nice little Irish pub - good food  nice staff!; Onion soup!',0.196722222,42.3511635,-71.069033
Ma Maison,"'272 Cambridge St.,Boston,MA,USA'",'A; C','Feel like I'm back in Paris! Love the cozy atmosphere and the giant profiteroles. Come here for some classic French dishes.',0.077777778,42.3609838,-71.0680064
Madonna Shrine,"'145 Gladstone St.,Boston,MA,USA'",'A; C','Definitely the most iconic site in East Boston  the Madonna was built in 1954.  It is located atop Orient Heights and offers great views of the downtown skyline.  Masses are held Thursdays at 10:30AM; This church has changed so much since back in the day.; one of the best views of boston. bring your camera.; If you are here  then you are not at Xpedx...',0.37,42.390074,-71.00558
Maggiano's,"'4 Columbus Ave.,Boston,MA,USA'",'A; C','The Veal Parm is amazing _Ùê¨; Eggplant Parm; Excellent Fettuccine Alfredo  perfect sauce with asparagus. http://www.opentable.com (reservation site)! _Ùçù; If you're here for dinner  make sure you've skipped breakfast and lunch.; Simply delicious!!',0.62,42.3510373,-71.0684935
Maki Maki,"'304 Western Ave.,Boston,MA,USA'",'A; C','Lunch buffets are a good value. Get the special rolls.; $10 bento box included soup  dumplings  sushi and hibachi. Mega deal.; All you can eat sushi lunch; It may not be truly authentic Japanese but you will leave with a full belly and a buzz.; Buffet rates do not apply for take outs.',0.162380952,42.3627085,-71.1363348
Mana Escondido Cafe,"'68 Pembroke St.,Boston,MA,USA'",'A; C','Huge plate of rice  meat and plantains for a price unheard of in the South End. I'll be going here a lot...; Best kept secret in the South End!',0.325,42.3416999,-71.0759794
Mandarin House Restaurant,"'633 Hyde Park Ave.,Boston,MA,USA'",'A; C','The only good thing in the hotel is the location ... everything else much below average specially the services; Me gustÌ_ mucho xq es muy antiguo  de verdad sientes que estÌÁs en el Ì©poca de la colonia. Muy buena ubicaciÌ_n y servicio.; boston cream pie; Get the Boston Cream Pie and Biscuits - they were invented here!; Great service from a friendly staff in an historic hotel. Excellent downtown location.',0.153035714,42.2788202,-71.1194125
Mandarin Oriental Hotel,"'776 Boylston St.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3487748,-71.0813479
Mangia Mangia,"'145 Endicott St.,Boston,MA,USA'",'A; C','Loved the steak bomb and ckx parm!! _Ù÷ç_Ù÷ç_ÙªÎ; Hands down best bacon cheeseburger under 6 dollars anywhere   and the fries  are stick fries not those nasty crinkle fries   frat service; Try the bacon cheeseburger with fries... its delicious and a great value!; Chicken parm  eggplant parm and meatball subs offer unbelievable value.; Chicken Escarole with rice on Monday Thursday is worth it.',0.27462963,42.3649988,-71.0572936
Mare,"'135 Richmond.,Boston,MA,USA'",'A; C','Good seafood.; The oysters are great. Have the Tuna for an entrÌ©e.; Food is pretty delicious  but portions are a bit small. Order a handful of oysters. The Tagliatelli con Aragosta is nice  but I was more jealous of someone at my table who ordered the Risotto di Mare.; The crab cake for an appetizer is amazing! The truffle encrusted tuna A-MAZING! This place is pricey  but good.; Warning: they do the old sparkling or still water trick  and conveniently forget to mention free tap water as an option',0.59775,42.3632722,-71.0541008
Mariner's House,"'9 North Sq.,Boston,MA,USA'",'A; C','Opened in 1847 as low price lodging option for sailors who still enjoy low rates upon proof of active maritime service. 4-story brick Federal style building with 5 dormers. More info in blog. <LINK>',0.153333333,42.363938,-71.053774
Mario's Subs & Salad,"'28 Warren St.,Boston,MA,USA'",'A; C','Subs are tasty  plus a side of onion rings--- so good!',0.875,42.329829,-71.083093
Market Fresh Kitchen,"'100 Terminal Rd.,Boston,MA,USA'",'A; C','The lobster bisque is surprisingly good.',0.7,42.3828972,-71.0553676
Masona Grill,"'2 Corey St.,Boston,MA,USA'",'A; C','Best food in West Roxbury hands down.  They can whip up an amazing vegan dish if you ask them too!; The coconut cake is to die for!; Flourless chocolate cake with raspberry sauce and sorbet. Truly OMG!!; The Blanchard's Wine Pairing Dinner was great!!!; Great atmosphere! Really enjoyed the food and the service ...',0.456296296,42.2845521,-71.1551746
Maurizio's,"'364 Hanover St.,Boston,MA,USA'",'A; C','We had the burrata and fig special as an appetizer and the pairing of balsamic reduction was amazing! I had the gnocchi and texture was just right-chewy.  The bolognese was also good! Highly recommend; The seafood risotto is always good at Maurizio's.; food was good. waitress was EXTREMELY rude. I see no reason why people want to spread negativity.; Very polite and attentive service. Bigger inside than it looks from the outside.; It's among the better italian restaurant in the north end. we went in because there is no line and good rating. It's on the expensive side. I would give it almost 4/5 rating.',0.352107143,42.3653468,-71.0532754
Max's Deli Cafe,"'30 Batterymarch.,Boston,MA,USA'",'A; C','Good food but prices are high compared to other places nearby.; Check in to receive one free drink with the purchase of an entree! Not valid with other offers.; Cheap burrito Tuesday is a win.; Challah french toast...hands down  awesome!; OK  I initially complained about this seemingly basic turkey sandwich costing $10 but this is damn good turkey.',0.301962963,42.357627,-71.0540612
Mcdonald's,"'1650 Vfw Pw.,Boston,MA,USA'",'A; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.2644855,-71.1677864
Mcdonald's Rest,"'500 Geneva Ave.,Boston,MA,USA'",'A; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.2991211,-71.0621446
Mcdonalds,"'870 Massachusetts Ave.,Boston,MA,USA'",'A; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.3315457,-71.0703777
Mcdonalds,"'200 Logan Airport Trmnl B.,Boston,MA,USA'",'A; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.3645818,-71.0195813
Mcdonalds (Warren St.),"'301 Warren St.,Boston,MA,USA'",'A; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Fast late night service.; The drive thru is always crowded  but I come here more so than other McDonald's because they always get the order right.; When using the drive thru at this @ McDonalds check your bag They forgot my fries sauce & I got a box w/ 4 nuggets instead of the 6 I ordered. #Idiots',-0.065800866,42.3203563,-71.0822151
Mcdonalds Restaurant,"'146 Tremont St.,Boston,MA,USA'",'A; C','Introducing sweet  savory chicken for breakfast  available all day. Served on your choice of a flaky biscuit  sweet McGriddles Cakes or toasted  buttery McMuffin. YAAAS. Enough said.; Try the New Sriracha Mac Sauce‰ã¢ on a Big Macå¨ or on the side to dip your McNuggetså¨ or Fries. It‰Ûªs given a kick to the classic you love.; Disappointed; Stay away. Long lines  unfriendly service and substandard even for McDonald's food.; Hhhmm I was there tonight they were nice to me anyhow sorry others had a bad experience',-0.139848485,42.3552331,-71.0630443
Mcgann's Boston,"'197 Portland St.,Boston,MA,USA'",'A; C',"'Great airport every time I visit. Easy access for pick up and drop off. TSA Security was a breeze.; The rental car shuttle takes a while  so be prepared for 20-30 min after your flight and I get a car.; If you need a vegetarian sandwich the Market has a pesto caprese!; Air Canada Terminal B doesn't have Pre-Check  but ask for ""expedited check-in"" if you're eligible.; Sunday night's flights usually cheaper and less packed!!'",0.072291667,42.3645123,-71.0617311
Mcgreevys,"'911 Boylston St.,Boston,MA,USA'",'A; C','Oven-braised Corned Beef & Swiss; The staff here are rude to people from out of town. Don't bother unless you're willing to try to fit in with the local crowd.; Great spot.; Dropkick Murphy dude owns it; Agradable  buena atenciÌ_n y buenas cervezas locales. Las altas Hot muy buenas',0.2275,42.348458,-71.0844207
Mediterranean Home Cooking,"'1 Citywide St.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3493824,-71.0777334
Megumi Of Japan,"'300 Faneuil Hall Market Pl.,Boston,MA,USA'",'A; C','Perhaps the best deal in Fanueil Hall. $7.29 for teriyaki chicken  vegetables and white rice.; SalmÌ_n teriyaki con noddles... åÁRico!; Great teriyaki chicken! You can substitute the rice for noodles  which is delicious. Price isn't too bad considering it's in Quincy Market. Great amount of food.; I always get the shrimp teriyaki noodle combo. If you want noodles instead of rice  be sure to specify.; Lots of food for 7 bucks...can't go wrong ...tasty too!',0.047666667,42.3597994,-71.0544602
Mehak Restaurant,"'329 Sumner St.,Boston,MA,USA'",'A; C','Stuffy. Get a whole Boston cream pie for $45 instead of by the slice.; Issue #170 Saveur; Wings and Boston cream pie!; Elegant place to try the original Boston Cream Pie. Must to do!; Steak is better than Ruth's Chris across the street. Seriously  try it. You can do a fixed 3 course dinner for $38  includes the Boston cream pie dessert',0.154652778,42.367151,-71.0361059
Meng's Kitchen,"'1 Citywide St.,Boston,MA,USA'",'A; C','Steamed Pork Buns!; a buck a bun! the sandwich is quite good  too  but the bao is why you're there.; For the price of $1USD  in 15 hot seconds you could be strollin' down the street with a damn pork bun.',0.249074074,42.3493824,-71.0777334
Metropolis Cafe,"'574 Tremont St.,Boston,MA,USA'",'A; C','The Sriracha Glazed Brussels Sprouts are the most delicious Brussels sprouts I've eaten. Amazingly well prepared!; Everything was impeccable. The scallops  vegetarian risotto and rainbow trout all exceeded expectations. As did the strawberry chess cake  blueberry and ricotta sponge  and peach crumble desserts.; Crab and avocado Benedict; The greek yogurt was awesome - looks like whipped cream!; Recommended for brunch in the weekend but the portions are not huge. The place is beautiful and the service is excellent.',0.51,42.3434753,-71.0725594
Metropolitan In Town Restaurant Bar,"'277 Dartmouth St.,Boston,MA,USA'",'A; C','I like sitting at the bar! Good drinks  Bloody Mary bar on weekends is awesome  and the patatas bravas are tasty; If we could have ordered everything on the menu we would have. The food was exceptional. While it's hard to pick a favorite I would highly recommend the hanger steak and the seasonal sangria!; Patatas bravas  paella... And anything with eggplant. Drinks are awesome too- swellest bartenders around. Enjoy yrselves handsomely.; Tapas are amazing although you'll need to book your tables way in advance - this place is constantly packed! They also will seat you if everyone in your party is present  otherwise you have to wait.; Everything is delicious here! I haven't had a single dish I haven't liked.',0.382321429,42.3512052,-71.0776043
Mi Casa Tu Casa,"'299 Hancock St.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3081374,-71.0587093
Mija Cantina And Tequila Bar,"'200 Faneuil Hall Market Pl.,Boston,MA,USA'",'A; C','Went to Mija for a happy hour brunch birthday special. The food was decent and the drinks were cheep. It was a fun time and a great deal.; I love the food here. Chicken quesadilla and empanadas. Outdoor seating.; Margarita was good  food - not so much.; Get the night started with a late afternoon stop here. Sit at the bar or outdoors. Cheap margaritas  Jack & coke. Great guacamole & chips (not oily); Delicious Mojitos and margaritas!',0.436952381,42.3597994,-71.0544602
Mike And Patty's,"'12 Church St.,Boston,MA,USA'",'A; C','Simply delicious sandwiches. Quite a small shop  so you may not get a seat  but definitely worth a visit. I can heartily recommend the Tasty Breakfast Crack sandwich.; Breakfast grilled crack; Simply the best breakfast sandwich I've ever had! I order the Fancy  oj and coffee all of it was so so so good!!!; Tiny place  my master bedroom closet is bigger  but a stellar sandwich for breakfast. Very fast; Amazing breakfast sandwiches with local fresh ingredients.  Get the fancy. It's a small place so prepare to wait if you want to sit down and eat there during peak times. Perfect to grab & go.',0.278648148,42.348561,-71.067924
Mirisola's,"'200 L Street St.,Boston,MA,USA'",'A; C','Chicken broccoli ziti with cream sauce is one of the best I've ever had. Price and quality is unbeatable.; The food here is great.  Try the roco sandwich.; EVERYthing on the menu is great! Try the Penne Vodka with Chicken or the baked haddock.',0.4,42.3313787,-71.0350207
Misono Wok,"'1 Brighton Ave.,Boston,MA,USA'",'A; C','Japchae and bulgogi; Kimchi yakki noodle OR kimchi fried rice with ham & you'll never go anywhere else; Ramen Tukbokki is crave-worthy; I go here all the time. Never had a problem. The newcashier girl sucks. She told me i was wrong when I told her she got my order wrong. Wtf.; Misono Grill is in the back with the bulgoki an bibimbap.  Misono Wok is in the front facing Comm Ave',-0.086666667,42.3524485,-71.1254097
Mission Bar & Grill,"'724 Huntington Ave.,Boston,MA,USA'",'A; C','Trivia on Sunday nights; Don't accept level up app yet its advertised; Quality of meal for the price not the best; The pear salad with grilled chicken is great for lunch!; Great place. Brunch is awesome and served til 4 on weekends. Awesome chicken fingers too',0.35,42.3338138,-71.1050647
Mistral,"'221 Columbus Ave.,Boston,MA,USA'",'A; C','I love French food. Mistral is very good. I am a big fan of escargot and their's are some of the top I've had _ÙÔÎ_Ùè_; The atmosphere is amazing ‰ù_•üè; The chilled pea soup was outstanding; The best restaurant in Boston. Never a bad meal in the 14 years I have been going to Mistral's.; this place is worth every god damn penny',0.4914,42.3482594,-71.072778
Modern Pastry Shop I I,"'261 Hanover St.,Boston,MA,USA'",'A; C','I didn't think the cannoli was as amazing as everyone said it was...the best cannoli I've had is from Graffiato in Washington  D.C.; So pretty it's is hard to choose!; Walk past any line and confirm that your selection is available and fresh.  If so   get in line.; Lobster Tails aren't on display but they'll make your tongue slap your brains out. Awesome.; Best Cannoli's in Boston !!!',0.578541667,42.3633302,-71.0547308
Momogoose 3,"'1 Citywide St.,Boston,MA,USA'",'A; C','Good BBQ chicken; Very quick service and they accept credit cards (and LevelUp too!); I could eat here every day.; these guys are FAST  line might be long but you'll breeze through.; Always check your meal.  They tend to forget the crispy roll  but never forget to charge for it.',0.133333333,42.3493824,-71.0777334
Momogoose 4,"'1 Citywide St.,Boston,MA,USA'",'A; C','Good BBQ chicken; Very quick service and they accept credit cards (and LevelUp too!); I could eat here every day.; these guys are FAST  line might be long but you'll breeze through.; Always check your meal.  They tend to forget the crispy roll  but never forget to charge for it.',0.133333333,42.3493824,-71.0777334
Montien Restaurant,"'63 Stuart St.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3512647,-71.0643936
Moogy's Sandwich Shop Inc.,"'154 Chestnut Hill Ave.,Boston,MA,USA'",'A; C','Breakfast!! Pancakes and mimosas; $2 burgers every Tuesday night. Can't beat it; C3PO is great!; Best place for breakfast ever. Full stop. Period.; Great place to remedy a hangover. Sandwich  onion rings  and beer. Done.',0.495,42.3415176,-71.1541534
Mumbai Spice,"'251 Massachusetts Ave.,Boston,MA,USA'",'A; C','AMAZING FOOD! all the lunch specials are so delicious and good  music everything... One of my favs in Boston!; Samosas were great. Service  however  was VERY slow.',0.54,42.344442,-71.086859
Museum Of Science,"'10 Charles River Dm.,Boston,MA,USA'",'A; C','Watching a film at the omni theatre is a must; There are so many interactive things to do for huge variety of themes approached scientifically. The electrical live how though was poorly presented though.; Awesome displays and learned a lot even at my advanced years...The iMax movie on National Parks was spectacular and the sound track was great.  If you're in Boston don't miss it!; I kinda feel like science museums are really just reflagged kids museums. Regardless  our kids had a blast with the experiments and displays. Worth a visit.; Loved the lightening show!!',0.417818182,42.3689602,-71.0727644
My Cousin's Place,"'396 Hanover St.,Boston,MA,USA'",'A; C','I like those Rolls and Bread. All fresh made; Good sandwiches  easy on the wallet; great sandwiches  great price!; egg white  cheese  and veggies on a croissant for the win.; The egg  cheese  and sausage breakfast sandwich is awesome! Also if you're military and come in uniform you get a discount.',0.523333333,42.3660152,-71.0529647
Myung Dong 1St Ave,"'90 Harvard Ave.,Boston,MA,USA'",'A; C','Chicken Katsu is Great•_Å; Fried chicken and yogurt soju = amazing night; Surprisingly good food and environment overall!; Free birthday shots if you bring a cake!; Not sure what I ate here  but it was delicious with a watermelon soju!',0.125,42.3533858,-71.1318899
Napoles,"'1233 Bennington St.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3898965,-70.9967248
Napper Tandys,"'4187 Washington St.,Boston,MA,USA'",'A; C','The place doesn't smell like bleach. The food is yummy and the bartenders are wicked awesome.; Timmy is the hottest hottie to ever hottie at Napper Tandy's.  Amaz balls.; Love that the kitchen is open till 11 on Friday night!!; Deep fried pickles!!!!!!!!; Classic Irish pub  your Saturday and Thursday night Karaoke fix.',0.266666667,42.2873883,-71.1271248
Natif Natal Restaurant,"'830 Blue Hill Ave.,Boston,MA,USA'",'A; C','',0,42.2962219,-71.0871959
Neptune Restaurant,"'63 Salem St.,Boston,MA,USA'",'A; C','Fresh  delicious seafood. Great selection.  Cozy place - they do not take reservations  so expect to wait at least an hour.  Totally worth it!!; Bueno pero bastante caro; The hot lobster roll was incredible. Generous amounts of huge tail & claw pieces. I want to eat one of these everyday for the rest of my life. Striped bass so on point too. Fresh AF! Oysters too _ÙÔÎ_ÙèÈ; Lobster roll; I absolutely loved the food here _ÙÕ__ÙÕª_ÙÕ_',0.261458333,42.3632374,-71.0559528
Nevilles Bakery & Restaurant,"'422 Geneva Ave.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.3007736,-71.0669922
New England Aquarium Corp.,"'250 Atlantic Ave.,Boston,MA,USA'",'A; C','The penguins!; Excelentes instalaciones; The penguins are my favorite!!!; Definitely take advantage of the student discount for a small bit of savings; Petting sharks and stingrays',0.1703125,42.3587718,-71.0515526
New Golden Gate Restaurant,"'66 Beach St.,Boston,MA,USA'",'A; C','Worst Servise ever !! Water was very rude and impolite as well as the hostes. Everyone is pretending that they don't know English when it come to resolving customer servise. !!!; They gave us the wrong take out order but the food was good for a late night spot.; Mmmmm Chinese food; OK service and food. Nothing spectacular.; Jamie Bissonnette  chef of Coppa  eats here on his nights off. He loves the Clams w/ black bean sauce.',-0.022666667,42.3513864,-71.0600285
New Ho Toy,"'218 Old Colony Ave.,Boston,MA,USA'",'A; C','Not what it sounds like; I may be a ho  but I ain't no toy.; If you come in the 12-1 am hours  their tv will be showing HeMan & SheRa cartoons. Genius.; You don't want to eat-in there  but the food is very good. Best for takeout or delivery.',0.23875,42.3328223,-71.0533779
New York Deli,"'300 Faneuil Hall Market Pl.,Boston,MA,USA'",'A; C','Like they all say  it's about the Yahoo sandwich; The Yahoo is a great breakfast sandwich! FYI it's off of Hawley Street  not on Arch.; These guys do some awesome breakfast stuff.; Yahoo sandwich  best breakfast sandwich in town; BLT in the morning hits the spot',0.6,42.3597994,-71.0544602
New York Fried Chicken,"'442 Blue Hill Ave.,Boston,MA,USA'",'A; C','i don't usually like fried chicken but theirs is pretty good. and affordable. and the fries. _ÙªÎ_Ùè_; The wing-dings are good  plus they're only $5.50',0.1875,42.3096297,-71.0822953
New York Fried Chicken (1251 River St.),"'1251 River St.,Boston,MA,USA'",'A; C','',0,42.2560177,-71.1234738
New York Pizza,"'224 Tremont St.,Boston,MA,USA'",'A; C',"'Pizza slice is oversized and the crust area tasted like raw flour. More egregious is the overzealous security guy that kicks people out for standing more than a minute since it's ""take out only"".; super nice people  giant slices that are pretty delicious with a great crisp crust; Big ass pizza slices  perfect for late night after the club.; Extra Large pizzas are HUGE and delicious.; It's a bit of a rip-off  but damn if it isn't the perfect meal after an evening out. PS  cash only.'",0.298223443,42.3514513,-71.064616
New York Style Chicken And Pizza,"'67 Washington St.,Boston,MA,USA'",'A; C','i don't usually like fried chicken but theirs is pretty good. and affordable. and the fries. _ÙªÎ_Ùè_; The wing-dings are good  plus they're only $5.50',0.1875,42.3441028,-71.143306
Nick's,"'4590 Washington St.,Boston,MA,USA'",'A; C','Came here on a Groupon. Wasn't expecting much given the bad reviews but left thoroughly impressed. The comedians were hilarious and it was a terrific time. Def would go again. Nice date spot.; The drink I had (margurita) was $10.00 last night.  They try to hide the drink prices by 'running a tab'.  The host was painful  but the other comedians were better.; Make sure you don't end up stuck behind a pole or your (relatively pricey) ticket won't be worth much.; Not funny comedian tonight',0.035580357,42.2762785,-71.1388756
Nick's Pizza And Seafood,"'1143 Blue Hill Ave.,Boston,MA,USA'",'A; C','No tips from Foursquare!',0,42.285507,-71.0913105
Nino's Pizza,"'79 Charles St.,Boston,MA,USA'",'A; C','Great pizza. It's a good place to go in beacon hill.; Went here last Friday  awesome pizza at extremely low prices; AVOID AT ALL COSTS!Charged for too many subs.Forgot to make my 2nd sub. And then made it wrong.Got my money back and left.No organization and only 1 person out 3 seemed to have clue what was going on.',0.402777778,42.3583975,-71.0704125
No. 1 Chinese Restaurant,"'914 Morton St.,Boston,MA,USA'",'A; C','Really didn't live up to it's name. bleh even when drunk & starving',-0.054545455,42.280738,-71.0832208
Northeastern University/Cafe Crossing,"'1175 Tremont St.,Boston,MA,USA'",'A; C','Sometimes really crowded  but you can snag a seat at the communal tables if you're lucky; One of the worst sbucks I have ever been!; Love the servers but they really need to get the names without confusing the order; Hazelnut Machiatto!; Work/Study Experience - 4  Food & Service - 3. This Starbucks can get busy but it is spacious. I have found a seat most of the times. Lots of power outlets. Not loud if you right next to the bar.',-0.086571429,42.33508,-71.0890631
Nos Casa Cafe,"'475 Dudley St.,Boston,MA,USA'",'A; C','Check this link out it will tell you more info about this Cafe‰ Ò                          http://bostonfoodblog.blogspot.com/2010/08/cape-verdean475-dudley-streetuphams.html?m=1',0.5,42.323227,-71.0737345
Nu Flav Restaurant,"'1098 Blue Hill Ave.,Boston,MA,USA'",'A; C','Nu Flav Restaurant; Fried Fish  Pikliz  Mac & Cheese  Rice are all good.',0.35,42.286903,-71.0902009
